0.4577777;1.068148;1.525926;0.4577777;0.4577777
1.525926;22.12592;1.983703;0.4577777;0.4577777
39.52147;24.71999;3.051851;0.4577777;0.4577777
61.03702;30.6711;3.509629;0.4577777;0.4577777
56.76443;36.77481;4.119999;0.4577777;0.4577777
56.76443;39.52147;4.577776;0.4577777;0.4577777
50.96591;39.52147;4.119999;0.4577777;1.068148
36.77481;35.40147;4.119999;0.4577777;0.4577777
24.71999;29.60295;3.509629;0.4577777;0.4577777
16.02222;23.80444;2.594074;0.4577777;0.4577777
8.392591;16.63259;2.594074;0.4577777;0.4577777
4.577776;11.13926;1.983703;0.4577777;0.4577777
1.983703;7.477035;1.525926;0.4577777;0.4577777
1.525926;5.035554;1.068148;0.4577777;0.4577777
1.068148;3.509629;1.068148;0.4577777;0.4577777
1.068148;3.509629;0.4577777;0.4577777;0.4577777
1.525926;3.509629;0.4577777;0.4577777;0.4577777
1.525926;3.509629;0.4577777;0.4577777;0.4577777
1.068148;3.509629;0.4577777;0.4577777;0.4577777
0.4577777;3.051851;0.4577777;0.4577777;0.4577777
0.4577777;2.594074;0.4577777;0.4577777;0.4577777
