0.4577777;0.4577777;0.4577777;0.4577777;0.4577777
14.95407;0.4577777;2.594074;0.4577777;0.4577777
16.63259;0.4577777;3.051851;0.4577777;0.4577777
17.24296;1.068148;3.051851;0.4577777;0.4577777
17.24296;1.068148;3.509629;0.4577777;0.4577777
17.85333;0.4577777;3.509629;0.4577777;0.4577777
16.63259;0.4577777;3.509629;0.4577777;0.4577777
14.95407;0.4577777;3.509629;0.4577777;0.4577777
13.88592;0.4577777;3.051851;0.4577777;0.4577777
12.51259;0.4577777;3.051851;0.4577777;0.4577777
10.37629;0.4577777;3.051851;0.4577777;0.4577777
9.002961;0.4577777;2.594074;0.4577777;0.4577777
7.019258;0.4577777;1.983703;0.4577777;0.4577777
5.035554;0.4577777;1.983703;0.4577777;0.4577777
3.509629;0.4577777;1.525926;0.4577777;0.4577777
2.594074;0.4577777;1.068148;0.4577777;0.4577777
1.983703;0.4577777;1.068148;0.4577777;0.4577777
1.525926;0.4577777;1.068148;0.4577777;0.4577777
1.068148;0.4577777;1.068148;0.4577777;0.4577777
1.068148;0.4577777;0.4577777;0.4577777;0.4577777
1.068148;0.4577777;0.4577777;0.4577777;0.4577777
