0.4577777;0.4577777;1.068148;0.4577777;0.4577777
1.983703;1.068148;1.525926;0.4577777;0.4577777
18.4637;1.068148;1.525926;0.4577777;0.4577777
16.02222;1.068148;1.525926;0.4577777;0.4577777
14.95407;1.068148;1.525926;0.4577777;0.4577777
14.3437;1.068148;1.983703;0.4577777;0.4577777
12.51259;1.068148;1.983703;0.4577777;0.4577777
10.37629;1.068148;1.525926;0.4577777;0.4577777
9.002961;1.068148;1.525926;0.4577777;0.4577777
7.019258;1.068148;1.068148;0.4577777;0.4577777
6.103702;0.4577777;1.068148;0.4577777;0.4577777
4.119999;0.4577777;1.068148;0.4577777;0.4577777
3.051851;0.4577777;0.4577777;0.4577777;0.4577777
1.525926;0.4577777;0.4577777;0.4577777;0.4577777
1.068148;0.4577777;0.4577777;0.4577777;0.4577777
1.068148;0.4577777;0.4577777;0.4577777;0.4577777
0.4577777;0.4577777;0.4577777;0.4577777;0.4577777
