0.4577777;2.594074;3.509629;0.4577777;0.4577777
5.493332;2.594074;4.577776;0.4577777;0.4577777
16.02222;3.051851;6.103702;0.4577777;0.4577777
23.04148;4.119999;8.087405;0.4577777;0.4577777
28.53481;5.035554;10.37629;0.4577777;0.4577777
41.0474;5.493332;12.97037;0.4577777;0.4577777
161.7481;4.119999;15.41185;0.4577777;1.068148
52.79702;7.019258;17.24296;0.4577777;0.4577777
63.17332;8.392591;22.12592;0.4577777;0.4577777
75.68591;10.07111;27.61925;0.4577777;0.4577777
97.50665;11.59703;32.95999;0.4577777;0.4577777
94.1496;12.97037;41.0474;0.4577777;0.4577777
101.1689;13.88592;42.57332;0.4577777;0.4577777
108.6459;16.02222;49.1348;1.068148;0.4577777
108.6459;17.24296;50.96591;1.068148;0.4577777
116.8859;18.4637;54.78073;1.068148;0.4577777
125.5837;20.59999;54.78073;1.068148;0.4577777
125.5837;22.12592;58.90073;1.068148;0.4577777
135.0444;25.63555;63.17332;1.068148;0.4577777
150.4563;29.60295;70.49776;1.068148;0.4577777
155.9496;34.18073;73.09184;1.525926;0.4577777
180.2118;38.14814;84.38368;1.068148;0.4577777
186.9259;44.09925;90.79257;1.068148;0.4577777
208.2888;52.79702;104.8311;1.525926;0.4577777
215.9185;58.90073;116.8859;1.525926;0.4577777
232.0933;65.6148;130.1615;1.983703;0.4577777
249.4888;73.09184;139.9274;1.983703;0.4577777
249.4888;81.48442;167.6992;2.594074;1.068148
240.6385;94.1496;173.8029;3.051851;1.068148
240.6385;101.1689;193.7925;3.051851;1.068148
240.6385;104.8311;200.8118;3.051851;1.068148
249.4888;116.8859;215.9185;3.051851;1.525926
249.4888;121.1585;223.8533;3.051851;1.525926
249.4888;121.1585;223.8533;3.509629;1.525926
249.4888;130.1615;208.2888;3.509629;1.525926
258.6444;135.0444;223.8533;3.051851;1.525926
258.6444;139.9274;232.0933;3.051851;1.525926
278.0236;161.7481;223.8533;3.051851;1.068148
268.1051;155.9496;232.0933;3.051851;1.068148
268.1051;155.9496;223.8533;3.051851;1.068148
278.0236;161.7481;232.0933;3.509629;1.068148
288.2473;167.6992;240.6385;3.509629;1.068148
428.7851;333.1096;413.6784;3.051851;1.068148
357.9821;193.7925;288.2473;3.051851;1.068148
258.6444;167.6992;232.0933;3.051851;1.068148
268.1051;167.6992;240.6385;3.509629;1.068148
278.0236;167.6992;240.6385;3.509629;1.068148
278.0236;167.6992;240.6385;3.051851;1.068148
278.0236;180.2118;240.6385;3.051851;1.068148
288.2473;167.6992;232.0933;3.509629;1.068148
268.1051;167.6992;240.6385;3.509629;0.4577777
268.1051;173.8029;240.6385;3.509629;1.068148
268.1051;173.8029;232.0933;3.051851;1.068148
278.0236;180.2118;240.6385;3.051851;1.068148
278.0236;180.2118;232.0933;3.051851;1.068148
278.0236;180.2118;232.0933;3.051851;1.525926
278.0236;180.2118;223.8533;2.594074;1.525926
268.1051;180.2118;215.9185;2.594074;1.525926
278.0236;180.2118;200.8118;1.983703;1.525926
278.0236;173.8029;180.2118;1.983703;1.525926
278.0236;167.6992;167.6992;1.983703;1.068148
278.0236;167.6992;150.4563;2.594074;1.068148
268.1051;167.6992;139.9274;1.983703;1.068148
288.2473;173.8029;135.0444;1.983703;1.068148
278.0236;173.8029;121.1585;1.983703;1.068148
268.1051;173.8029;116.8859;1.983703;1.068148
278.0236;167.6992;108.6459;1.983703;1.068148
278.0236;173.8029;108.6459;1.983703;1.068148
268.1051;180.2118;104.8311;1.983703;1.068148
278.0236;180.2118;104.8311;1.983703;1.068148
268.1051;186.9259;101.1689;2.594074;1.068148
268.1051;186.9259;104.8311;2.594074;1.068148
278.0236;193.7925;101.1689;2.594074;1.068148
268.1051;193.7925;104.8311;1.983703;1.068148
278.0236;193.7925;101.1689;2.594074;1.068148
288.2473;193.7925;104.8311;2.594074;1.068148
268.1051;193.7925;104.8311;2.594074;1.068148
278.0236;193.7925;108.6459;2.594074;1.068148
268.1051;193.7925;108.6459;2.594074;1.525926
268.1051;193.7925;112.7659;2.594074;1.068148
428.7851;384.8384;193.7925;2.594074;1.068148
333.1096;232.0933;121.1585;3.051851;1.068148
258.6444;193.7925;121.1585;3.051851;1.525926
268.1051;186.9259;130.1615;3.051851;1.068148
278.0236;193.7925;130.1615;3.051851;1.068148
278.0236;193.7925;135.0444;3.051851;1.068148
278.0236;180.2118;130.1615;3.051851;1.525926
288.2473;180.2118;135.0444;3.051851;1.525926
278.0236;173.8029;125.5837;3.051851;1.525926
278.0236;167.6992;130.1615;3.051851;1.525926
268.1051;167.6992;121.1585;3.051851;1.525926
268.1051;167.6992;121.1585;2.594074;1.525926
278.0236;150.4563;112.7659;1.983703;1.068148
258.6444;145.1155;112.7659;1.983703;1.068148
268.1051;139.9274;104.8311;2.594074;1.068148
268.1051;130.1615;104.8311;2.594074;1.068148
258.6444;130.1615;104.8311;1.983703;1.068148
232.0933;125.5837;108.6459;1.983703;1.068148
215.9185;130.1615;104.8311;1.983703;1.068148
200.8118;121.1585;104.8311;1.983703;1.068148
186.9259;116.8859;104.8311;1.525926;1.068148
173.8029;116.8859;104.8311;1.983703;1.068148
161.7481;112.7659;104.8311;1.983703;1.068148
161.7481;104.8311;101.1689;1.983703;0.4577777
150.4563;101.1689;104.8311;1.983703;0.4577777
139.9274;97.50665;101.1689;1.983703;1.068148
139.9274;97.50665;104.8311;1.983703;1.068148
135.0444;94.1496;104.8311;1.983703;1.068148
135.0444;87.58813;112.7659;1.983703;0.4577777
135.0444;84.38368;112.7659;1.983703;0.4577777
139.9274;84.38368;112.7659;1.983703;0.4577777
150.4563;81.48442;112.7659;1.983703;0.4577777
150.4563;81.48442;116.8859;1.525926;0.4577777
161.7481;81.48442;116.8859;1.525926;0.4577777
167.6992;78.58517;116.8859;1.525926;0.4577777
173.8029;78.58517;116.8859;1.525926;0.4577777
173.8029;75.68591;108.6459;1.983703;0.4577777
180.2118;75.68591;104.8311;1.983703;0.4577777
399.0295;108.6459;161.7481;1.525926;0.4577777
232.0933;81.48442;101.1689;1.525926;0.4577777
167.6992;70.49776;87.58813;1.525926;0.4577777
173.8029;70.49776;84.38368;1.525926;1.068148
180.2118;67.90369;73.09184;1.525926;1.068148
167.6992;65.6148;65.6148;1.068148;1.068148
161.7481;61.03702;61.03702;1.068148;0.4577777
155.9496;58.90073;52.79702;1.068148;0.4577777
150.4563;52.79702;45.62518;1.068148;0.4577777
135.0444;50.96591;42.57332;0.4577777;0.4577777
125.5837;42.57332;35.40147;0.4577777;0.4577777
112.7659;41.0474;32.95999;0.4577777;0.4577777
101.1689;35.40147;29.60295;0.4577777;0.4577777
87.58813;32.95999;27.61925;0.4577777;0.4577777
78.58517;27.61925;24.71999;0.4577777;0.4577777
63.17332;24.71999;20.59999;0.4577777;0.4577777
56.76443;23.04148;18.4637;0.4577777;0.4577777
49.1348;20.59999;14.95407;0.4577777;0.4577777
44.09925;17.24296;12.51259;0.4577777;0.4577777
39.52147;16.02222;10.37629;0.4577777;0.4577777
34.18073;13.88592;9.613331;0.4577777;0.4577777
29.60295;12.05481;8.087405;0.4577777;0.4577777
25.63555;10.37629;6.56148;0.4577777;0.4577777
22.12592;9.002961;6.103702;0.4577777;0.4577777
17.85333;7.477035;5.493332;0.4577777;0.4577777
14.95407;6.56148;4.577776;0.4577777;0.4577777
12.97037;5.493332;4.119999;0.4577777;0.4577777
11.59703;5.035554;3.509629;0.4577777;0.4577777
10.07111;4.119999;3.509629;0.4577777;0.4577777
9.002961;4.119999;3.051851;0.4577777;0.4577777
8.087405;4.119999;3.051851;0.4577777;0.4577777
7.477035;3.509629;3.051851;0.4577777;0.4577777
7.477035;3.509629;2.594074;0.4577777;0.4577777
7.019258;3.509629;3.051851;0.4577777;0.4577777
7.019258;3.051851;2.594074;0.4577777;0.4577777
7.019258;3.051851;2.594074;0.4577777;0.4577777
7.019258;3.051851;1.983703;0.4577777;0.4577777
7.019258;3.051851;1.983703;0.4577777;0.4577777
7.019258;3.051851;1.983703;0.4577777;0.4577777
7.019258;3.051851;1.983703;0.4577777;0.4577777
7.019258;3.051851;2.594074;0.4577777;0.4577777
7.019258;2.594074;2.594074;0.4577777;0.4577777
7.019258;3.051851;2.594074;0.4577777;0.4577777
7.019258;2.594074;2.594074;0.4577777;0.4577777
6.56148;2.594074;3.051851;0.4577777;0.4577777
7.019258;2.594074;2.594074;0.4577777;0.4577777
7.019258;2.594074;3.051851;0.4577777;0.4577777
6.56148;2.594074;2.594074;0.4577777;0.4577777
