0.4577777;3.051851;1.525926;0.4577777;0.4577777
1.525926;4.577776;8.087405;0.4577777;0.4577777
28.53481;6.103702;9.613331;0.4577777;0.4577777
34.18073;8.392591;13.42814;0.4577777;0.4577777
38.14814;10.37629;17.24296;0.4577777;0.4577777
44.09925;12.05481;20.59999;0.4577777;0.4577777
45.62518;12.97037;22.12592;0.4577777;0.4577777
45.62518;13.88592;23.04148;1.068148;0.4577777
35.40147;12.97037;21.36296;1.068148;0.4577777
28.53481;12.05481;20.59999;1.068148;0.4577777
20.59999;10.07111;16.02222;1.068148;0.4577777
13.88592;8.392591;12.97037;0.4577777;0.4577777
8.392591;6.103702;8.392591;0.4577777;0.4577777
5.493332;4.119999;6.103702;0.4577777;0.4577777
3.509629;3.051851;4.577776;0.4577777;0.4577777
2.594074;1.983703;3.509629;0.4577777;0.4577777
2.594074;1.525926;3.051851;0.4577777;0.4577777
1.983703;1.525926;2.594074;0.4577777;0.4577777
1.983703;1.068148;1.983703;0.4577777;0.4577777
1.525926;1.068148;1.525926;0.4577777;0.4577777
1.068148;1.068148;1.525926;0.4577777;0.4577777
0.4577777;1.068148;1.068148;0.4577777;0.4577777
0.4577777;1.068148;1.068148;0.4577777;0.4577777
