0.4577777;0.4577777;1.983703;0.4577777;0.4577777
1.983703;12.97037;2.594074;0.4577777;0.4577777
47.30369;24.71999;3.051851;0.4577777;0.4577777
73.09184;26.5511;3.509629;1.068148;0.4577777
65.6148;30.6711;4.577776;0.4577777;0.4577777
61.03702;32.95999;4.577776;0.4577777;0.4577777
52.79702;31.89184;4.119999;0.4577777;0.4577777
38.14814;28.53481;4.119999;0.4577777;0.4577777
25.63555;23.80444;3.509629;0.4577777;0.4577777
15.41185;18.4637;2.594074;0.4577777;0.4577777
8.392591;13.42814;1.983703;0.4577777;0.4577777
4.119999;9.002961;1.525926;0.4577777;0.4577777
1.983703;6.103702;1.068148;0.4577777;0.4577777
1.068148;3.509629;1.068148;0.4577777;0.4577777
1.525926;2.594074;0.4577777;0.4577777;0.4577777
1.983703;1.983703;0.4577777;0.4577777;0.4577777
2.594074;1.983703;0.4577777;0.4577777;0.4577777
2.594074;1.983703;0.4577777;0.4577777;0.4577777
1.983703;1.983703;0.4577777;0.4577777;0.4577777
1.068148;1.983703;0.4577777;0.4577777;0.4577777
0.4577777;1.525926;0.4577777;0.4577777;0.4577777
0.4577777;1.068148;0.4577777;0.4577777;0.4577777
0.4577777;1.068148;0.4577777;0.4577777;0.4577777
