0.4577777;0.4577777;1.525926;0.4577777;0.4577777
1.525926;0.4577777;8.087405;0.4577777;0.4577777
23.80444;1.068148;8.392591;0.4577777;0.4577777
26.5511;1.068148;11.13926;0.4577777;0.4577777
35.40147;1.525926;13.42814;0.4577777;0.4577777
45.62518;1.983703;16.02222;0.4577777;0.4577777
49.1348;2.594074;17.85333;0.4577777;0.4577777
47.30369;3.051851;17.85333;0.4577777;0.4577777
42.57332;3.051851;16.02222;0.4577777;0.4577777
29.60295;3.051851;12.97037;0.4577777;0.4577777
19.22666;2.594074;10.07111;0.4577777;0.4577777
9.613331;1.983703;7.477035;0.4577777;0.4577777
4.119999;1.525926;5.035554;0.4577777;0.4577777
1.525926;1.068148;3.051851;0.4577777;0.4577777
1.525926;0.4577777;2.594074;0.4577777;0.4577777
1.525926;0.4577777;1.983703;0.4577777;0.4577777
1.983703;0.4577777;1.525926;0.4577777;0.4577777
1.525926;0.4577777;1.983703;0.4577777;0.4577777
1.068148;0.4577777;1.525926;0.4577777;0.4577777
0.4577777;0.4577777;1.525926;0.4577777;0.4577777
0.4577777;0.4577777;1.068148;0.4577777;0.4577777
0.4577777;0.4577777;1.068148;0.4577777;0.4577777
